"","id","date","tavg"
"1269","RSM00031702",2013-06-23,20.8
"1270","RSM00031702",2013-06-24,22.7
"1271","RSM00031702",2013-06-25,24.5
"1272","RSM00031702",2013-06-26,18.7
"1273","RSM00031702",2013-06-27,19
"1274","RSM00031702",2013-06-28,17.8
"1275","RSM00031702",2013-06-29,17.2
"1276","RSM00031702",2013-06-30,18.6
"1277","RSM00031702",2013-07-01,20.4
"1278","RSM00031702",2013-07-02,20.9
"1279","RSM00031702",2013-07-03,18.4
"1280","RSM00031702",2013-07-04,19.4
"1281","RSM00031702",2013-07-05,18.2
"1282","RSM00031702",2013-07-06,17.8
"1283","RSM00031702",2013-07-07,23.4
"1284","RSM00031702",2013-07-08,15.9
"1285","RSM00031702",2013-07-09,17.2
"1286","RSM00031702",2013-07-10,16.7
"1287","RSM00031702",2013-07-11,13.6
"1288","RSM00031702",2013-07-12,17.9
"1289","RSM00031702",2013-07-13,20.6
"1290","RSM00031702",2013-07-14,21
"1291","RSM00031702",2013-07-15,24.8
"1292","RSM00031702",2013-07-16,22.9
"1293","RSM00031702",2013-07-17,20.2
"1294","RSM00031702",2013-07-18,22.7
"1295","RSM00031702",2013-07-19,22.6
"1296","RSM00031702",2013-07-20,18.6
"1297","RSM00031702",2013-07-21,19.8
"1298","RSM00031702",2013-07-22,21.8
"1299","RSM00031702",2013-07-23,23.1
"1300","RSM00031702",2013-07-24,20.8
"1301","RSM00031702",2013-07-25,20.2
"1302","RSM00031702",2013-07-26,20.5
"1303","RSM00031702",2013-07-27,22.8
"1304","RSM00031702",2013-07-28,21.7
"1305","RSM00031702",2013-07-29,20.4
"1306","RSM00031702",2013-07-30,22.9
"1307","RSM00031702",2013-07-31,23
"1308","RSM00031702",2013-08-01,22.3
"1309","RSM00031702",2013-08-02,23.3
"1310","RSM00031702",2013-08-03,24.1
"1311","RSM00031702",2013-08-04,21.8
"1312","RSM00031702",2013-08-05,21.6
"1313","RSM00031702",2013-08-06,18.2
"1314","RSM00031702",2013-08-07,22.1
"1315","RSM00031702",2013-08-08,23.9
"1316","RSM00031702",2013-08-09,21.2
"1317","RSM00031702",2013-08-10,19.3
"1318","RSM00031702",2013-08-11,21.1
"1319","RSM00031702",2013-08-12,22.2
"1320","RSM00031702",2013-08-13,21.1
"1321","RSM00031702",2013-08-14,22.2
"1322","RSM00031702",2013-08-15,21
"1323","RSM00031702",2013-08-16,19.9
"1324","RSM00031702",2013-08-17,19.2
"1325","RSM00031702",2013-08-18,16.9
"1326","RSM00031702",2013-08-19,16.7
"1327","RSM00031702",2013-08-20,17.6
"1328","RSM00031702",2013-08-21,18.7
"1329","RSM00031702",2013-08-22,18.5
"1330","RSM00031702",2013-08-23,17.3
"1331","RSM00031702",2013-08-24,17.2
"1332","RSM00031702",2013-08-25,12.9
"1333","RSM00031702",2013-08-26,10.9
"1334","RSM00031702",2013-08-27,11.6
"1335","RSM00031702",2013-08-28,10.7
"1336","RSM00031702",2013-08-29,13.1
"1337","RSM00031702",2013-08-30,12.3
"1338","RSM00031702",2013-08-31,13.3
"1339","RSM00031702",2013-09-01,12.9
"1340","RSM00031702",2013-09-02,14.1
"1341","RSM00031702",2013-09-03,13.2
"1342","RSM00031702",2013-09-04,15.7
"1343","RSM00031702",2013-09-05,15.4
"1344","RSM00031702",2013-09-06,17.2
"1345","RSM00031702",2013-09-07,16.6
"1346","RSM00031702",2013-09-08,16
"1347","RSM00031702",2013-09-09,16.4
"1348","RSM00031702",2013-09-10,15.3
"1349","RSM00031702",2013-09-11,11
"1350","RSM00031702",2013-09-12,10.7
"1351","RSM00031702",2013-09-13,17.1
"1352","RSM00031702",2013-09-14,13.1
"1353","RSM00031702",2013-09-15,8.3
"1354","RSM00031702",2013-09-16,8.8
"1355","RSM00031702",2013-09-17,7.2
"1356","RSM00031702",2013-09-18,7
"1357","RSM00031702",2013-09-19,8.3
"1358","RSM00031702",2013-09-20,6.6
"1359","RSM00031702",2013-09-21,6.6
"1360","RSM00031702",2013-09-22,13.4
"1361","RSM00031702",2013-09-23,7.3
"1362","RSM00031702",2013-09-24,4.7
"1363","RSM00031702",2013-09-25,3.7
"1364","RSM00031702",2013-09-26,5.9
"1365","RSM00031702",2013-09-27,11.2
"1366","RSM00031702",2013-09-28,9.8
"1367","RSM00031702",2013-09-29,4.3
"1368","RSM00031702",2013-09-30,7.6
"1369","RSM00031702",2013-10-01,6.6
"1370","RSM00031702",2013-10-02,2
"1371","RSM00031702",2013-10-03,-3.3
"1372","RSM00031702",2013-10-04,5.3
"1373","RSM00031702",2013-10-05,3.5
"1374","RSM00031702",2013-10-06,10.4
"1375","RSM00031702",2013-10-07,7
"1376","RSM00031702",2013-10-08,4.1
"1377","RSM00031702",2013-10-09,4.9
"1378","RSM00031702",2013-10-10,10.2
"1379","RSM00031702",2013-10-11,1.6
"1380","RSM00031702",2013-10-12,0.8
"1381","RSM00031702",2013-10-13,3.1
"1382","RSM00031702",2013-10-14,-1.7
"1383","RSM00031702",2013-10-15,-5.6
"1384","RSM00031702",2013-10-16,-3.8
"1385","RSM00031702",2013-10-17,-1.3
"1386","RSM00031702",2013-10-18,1.4
"1387","RSM00031702",2013-10-19,3.9
"1388","RSM00031702",2013-10-20,4.3
"1389","RSM00031702",2013-10-21,2
"1390","RSM00031702",2013-10-22,1.2
"1391","RSM00031702",2013-10-23,4.7
"1392","RSM00031702",2013-10-24,2.4
"1393","RSM00031702",2013-10-25,0.2
"1394","RSM00031702",2013-10-26,-1.9
"1395","RSM00031702",2013-10-27,0.7
"1396","RSM00031702",2013-10-28,-5.3
"1397","RSM00031702",2013-10-29,-5.9
"1398","RSM00031702",2013-10-30,-0.7
"1399","RSM00031702",2013-10-31,-1.2
"1400","RSM00031702",2013-11-01,0.2
"1401","RSM00031702",2013-11-02,2.2
"1402","RSM00031702",2013-11-03,-0.1
"1403","RSM00031702",2013-11-04,0.6
"1404","RSM00031702",2013-11-05,1.5
"1405","RSM00031702",2013-11-06,-1.5
"1406","RSM00031702",2013-11-07,-10.9
"1407","RSM00031702",2013-11-08,-13
"1408","RSM00031702",2013-11-09,-10.3
"1409","RSM00031702",2013-11-10,-15.9
"1410","RSM00031702",2013-11-11,-19.1
"1411","RSM00031702",2013-11-12,-17.2
"1412","RSM00031702",2013-11-13,-8.2
"1413","RSM00031702",2013-11-14,-4.2
"1414","RSM00031702",2013-11-15,-1.6
"1415","RSM00031702",2013-11-16,-3.2
"1416","RSM00031702",2013-11-17,-1.1
"1417","RSM00031702",2013-11-18,-3.1
"1418","RSM00031702",2013-11-19,-3.3
"1419","RSM00031702",2013-11-20,-5.4
"1420","RSM00031702",2013-11-21,-10
"1421","RSM00031702",2013-11-22,-7.5
"1422","RSM00031702",2013-11-23,-9.9
"1423","RSM00031702",2013-11-24,-7.2
"1424","RSM00031702",2013-11-25,-4.4
"1425","RSM00031702",2013-11-26,-11.3
"1426","RSM00031702",2013-11-27,-10.6
"1427","RSM00031702",2013-11-28,-18.3
"1428","RSM00031702",2013-11-29,-16.6
"1429","RSM00031702",2013-11-30,-12.9
"1430","RSM00031702",2013-12-01,-17.1
"1431","RSM00031702",2013-12-02,-16.1
"1432","RSM00031702",2013-12-03,-9.5
"1433","RSM00031702",2013-12-04,-8.7
"1434","RSM00031702",2013-12-05,-13.1
"1435","RSM00031702",2013-12-06,-16.2
"1436","RSM00031702",2013-12-07,-19.7
"1437","RSM00031702",2013-12-08,-23.9
"1438","RSM00031702",2013-12-09,-26.8
"1439","RSM00031702",2013-12-10,-28
"1440","RSM00031702",2013-12-11,-26.7
"1441","RSM00031702",2013-12-12,-23.7
"1442","RSM00031702",2013-12-13,-24.6
"1443","RSM00031702",2013-12-14,-24.1
"1444","RSM00031702",2013-12-15,-24
"1445","RSM00031702",2013-12-16,-19.6
"1446","RSM00031702",2013-12-17,-21.9
"1447","RSM00031702",2013-12-18,-21.8
"1448","RSM00031702",2013-12-19,-23.9
"1449","RSM00031702",2013-12-20,-23.9
"1450","RSM00031702",2013-12-21,-24.4
"1451","RSM00031702",2013-12-22,-21.4
"1452","RSM00031702",2013-12-23,-24.3
"1453","RSM00031702",2013-12-24,-23.4
"1454","RSM00031702",2013-12-25,-23.3
"1455","RSM00031702",2013-12-26,-28.5
"1456","RSM00031702",2013-12-27,-28.9
"1457","RSM00031702",2013-12-28,-26.3
"1458","RSM00031702",2013-12-29,-25.5
"1459","RSM00031702",2013-12-30,-19.4
"1460","RSM00031702",2013-12-31,-14.7
"1461","RSM00031538",2013-01-01,-26.4
"1462","RSM00031538",2013-01-02,-27.8
"1463","RSM00031538",2013-01-03,-28.8
"1464","RSM00031538",2013-01-04,-30.1
"1465","RSM00031538",2013-01-05,-26.4
"1466","RSM00031538",2013-01-06,-27
"1467","RSM00031538",2013-01-07,-30.2
"1468","RSM00031538",2013-01-08,-31.6
"1469","RSM00031538",2013-01-09,-32.6
"1470","RSM00031538",2013-01-10,-32
"1471","RSM00031538",2013-01-11,-30.3
"1472","RSM00031538",2013-01-12,-31.8
"1473","RSM00031538",2013-01-13,-31.8
"1474","RSM00031538",2013-01-14,-31.6
"1475","RSM00031538",2013-01-15,-30.1
"1476","RSM00031538",2013-01-16,-29.4
"1477","RSM00031538",2013-01-17,-28.4
"1478","RSM00031538",2013-01-18,-28.2
"1479","RSM00031538",2013-01-19,-25.5
"1480","RSM00031538",2013-01-20,-25.6
"1481","RSM00031538",2013-01-21,-26
"1482","RSM00031538",2013-01-22,-25.7
"1483","RSM00031538",2013-01-23,-25.9
"1484","RSM00031538",2013-01-24,-22.3
"1485","RSM00031538",2013-01-25,-15.3
"1486","RSM00031538",2013-01-26,-19.2
"1487","RSM00031538",2013-01-27,-23.1
"1488","RSM00031538",2013-01-28,-25.9
"1489","RSM00031538",2013-01-29,-22.6
"1490","RSM00031538",2013-01-30,-22.7
"1491","RSM00031538",2013-01-31,-16
"1492","RSM00031538",2013-02-01,-13.2
"1493","RSM00031538",2013-02-02,-21.2
"1494","RSM00031538",2013-02-03,-23.1
"1495","RSM00031538",2013-02-04,-25.8
"1496","RSM00031538",2013-02-05,-25
"1497","RSM00031538",2013-02-06,-27.4
"1498","RSM00031538",2013-02-07,-24
"1499","RSM00031538",2013-02-08,-24.1
"1500","RSM00031538",2013-02-09,-25.2
"1501","RSM00031538",2013-02-10,-26.8
"1502","RSM00031538",2013-02-11,-24.6
"1503","RSM00031538",2013-02-12,-24.4
"1504","RSM00031538",2013-02-13,-23.5
"1505","RSM00031538",2013-02-14,-17.4
"1506","RSM00031538",2013-02-15,-22.4
"1507","RSM00031538",2013-02-16,-23.7
"1508","RSM00031538",2013-02-17,-23.3
"1509","RSM00031538",2013-02-18,-17.8
"1510","RSM00031538",2013-02-19,-16.4
"1511","RSM00031538",2013-02-20,-18.6
"1512","RSM00031538",2013-02-21,-20.1
"1513","RSM00031538",2013-02-22,-20.6
"1514","RSM00031538",2013-02-23,-20.7
"1515","RSM00031538",2013-02-24,-21.1
"1516","RSM00031538",2013-02-25,-19.1
"1517","RSM00031538",2013-02-26,-18.3
"1518","RSM00031538",2013-02-27,-14.9
"1519","RSM00031538",2013-02-28,-8.7
"1520","RSM00031538",2013-03-01,-8.9
"1521","RSM00031538",2013-03-02,-12.2
"1522","RSM00031538",2013-03-03,-13.8
"1523","RSM00031538",2013-03-04,-15.2
"1524","RSM00031538",2013-03-05,-14.6
"1525","RSM00031538",2013-03-06,-9.2
"1526","RSM00031538",2013-03-07,-4.4
"1527","RSM00031538",2013-03-08,-17.5
"1528","RSM00031538",2013-03-09,-19.6
"1529","RSM00031538",2013-03-10,-13.4
"1530","RSM00031538",2013-03-11,-16.7
"1531","RSM00031538",2013-03-12,-16.6
"1532","RSM00031538",2013-03-13,-13.1
"1533","RSM00031538",2013-03-14,-17.4
"1534","RSM00031538",2013-03-15,-15.5
"1535","RSM00031538",2013-03-16,-13.7
"1536","RSM00031538",2013-03-17,-11.7
"1537","RSM00031538",2013-03-18,-12.1
"1538","RSM00031538",2013-03-19,-14.7
"1539","RSM00031538",2013-03-20,-13.3
"1540","RSM00031538",2013-03-21,-14
"1541","RSM00031538",2013-03-22,-11.9
"1542","RSM00031538",2013-03-23,-8.9
"1543","RSM00031538",2013-03-24,-8.5
"1544","RSM00031538",2013-03-25,-6.5
"1545","RSM00031538",2013-03-26,-9
"1546","RSM00031538",2013-03-27,-5.5
"1547","RSM00031538",2013-03-28,-3.8
"1548","RSM00031538",2013-03-29,-5.3
"1549","RSM00031538",2013-03-30,-6.6
"1550","RSM00031538",2013-03-31,-7.8
"1551","RSM00031538",2013-04-01,-6.5
"1552","RSM00031538",2013-04-02,-3.3
"1553","RSM00031538",2013-04-03,0.2
"1554","RSM00031538",2013-04-04,-2.2
"1555","RSM00031538",2013-04-05,-5.1
"1556","RSM00031538",2013-04-06,-1.4
"1557","RSM00031538",2013-04-07,-2.6
"1558","RSM00031538",2013-04-08,-3.1
"1559","RSM00031538",2013-04-09,-2.9
"1560","RSM00031538",2013-04-10,0.1
"1561","RSM00031538",2013-04-11,-0.4
"1562","RSM00031538",2013-04-12,1
"1563","RSM00031538",2013-04-13,0.3
"1564","RSM00031538",2013-04-14,-0.5
"1565","RSM00031538",2013-04-15,-1.2
"1566","RSM00031538",2013-04-16,-0.8
"1567","RSM00031538",2013-04-17,-1.5
"1568","RSM00031538",2013-04-18,0.1
"1569","RSM00031538",2013-04-19,0.9
"1570","RSM00031538",2013-04-20,1
"1571","RSM00031538",2013-04-21,1.2
"1572","RSM00031538",2013-04-22,3.9
"1573","RSM00031538",2013-04-23,5.1
"1574","RSM00031538",2013-04-24,6.9
"1575","RSM00031538",2013-04-25,6.7
"1576","RSM00031538",2013-04-26,5.6
"1577","RSM00031538",2013-04-27,5.5
"1578","RSM00031538",2013-04-28,7.4
"1579","RSM00031538",2013-04-29,7.8
"1580","RSM00031538",2013-04-30,7.3
"1581","RSM00031538",2013-05-01,7.4
"1582","RSM00031538",2013-05-02,6.7
"1583","RSM00031538",2013-05-03,9
"1584","RSM00031538",2013-05-04,10.5
"1585","RSM00031538",2013-05-05,7.7
"1586","RSM00031538",2013-05-06,6.5
"1587","RSM00031538",2013-05-07,13.2
"1588","RSM00031538",2013-05-08,14.2
"1589","RSM00031538",2013-05-09,10
"1590","RSM00031538",2013-05-10,11.3
"1591","RSM00031538",2013-05-11,10.2
"1592","RSM00031538",2013-05-12,8.4
"1593","RSM00031538",2013-05-13,6.7
"1594","RSM00031538",2013-05-14,9.6
"1595","RSM00031538",2013-05-15,12.2
"1596","RSM00031538",2013-05-16,12.9
"1597","RSM00031538",2013-05-17,16.8
"1598","RSM00031538",2013-05-18,19
"1599","RSM00031538",2013-05-19,18.5
"1600","RSM00031538",2013-05-20,16.8
"1601","RSM00031538",2013-05-21,14.5
"1602","RSM00031538",2013-05-22,12.1
"1603","RSM00031538",2013-05-23,13
"1604","RSM00031538",2013-05-24,11.4
"1605","RSM00031538",2013-05-25,10.7
"1606","RSM00031538",2013-05-26,16.5
"1607","RSM00031538",2013-05-27,13
"1608","RSM00031538",2013-05-28,14.9
"1609","RSM00031538",2013-05-29,13.3
"1610","RSM00031538",2013-05-30,9.3
"1611","RSM00031538",2013-05-31,9.5
"1612","RSM00031538",2013-06-01,14.8
"1613","RSM00031538",2013-06-02,10.9
"1614","RSM00031538",2013-06-03,14.7
"1615","RSM00031538",2013-06-04,15.6
"1616","RSM00031538",2013-06-05,18.1
"1617","RSM00031538",2013-06-06,18
"1618","RSM00031538",2013-06-07,20.7
"1619","RSM00031538",2013-06-08,17.8
"1620","RSM00031538",2013-06-09,10.8
"1621","RSM00031538",2013-06-10,12.9
"1622","RSM00031538",2013-06-11,16.6
"1623","RSM00031538",2013-06-12,15.7
"1624","RSM00031538",2013-06-13,15.4
"1625","RSM00031538",2013-06-14,18.2
"1626","RSM00031538",2013-06-15,17.2
"1627","RSM00031538",2013-06-16,16.4
"1628","RSM00031538",2013-06-17,16.8
"1629","RSM00031538",2013-06-18,15.8
"1630","RSM00031538",2013-06-19,14.7
"1631","RSM00031538",2013-06-20,14.5
"1632","RSM00031538",2013-06-21,18.7
"1633","RSM00031538",2013-06-22,19.6
"1634","RSM00031538",2013-06-23,21.9
"1635","RSM00031538",2013-06-24,21.5
"1636","RSM00031538",2013-06-25,22.5
"1637","RSM00031538",2013-06-26,19.1
"1638","RSM00031538",2013-06-27,17.6
"1639","RSM00031538",2013-06-28,18.9
"1640","RSM00031538",2013-06-29,19.4
"1641","RSM00031538",2013-06-30,19.8
"1642","RSM00031538",2013-07-01,21.1
"1643","RSM00031538",2013-07-02,21.4
"1644","RSM00031538",2013-07-03,19.4
"1645","RSM00031538",2013-07-04,20.3
"1646","RSM00031538",2013-07-05,18.1
"1647","RSM00031538",2013-07-06,16.7
"1648","RSM00031538",2013-07-07,19.5
"1649","RSM00031538",2013-07-08,16.2
"1650","RSM00031538",2013-07-09,15.7
"1651","RSM00031538",2013-07-10,16.1
"1652","RSM00031538",2013-07-11,15.6
"1653","RSM00031538",2013-07-12,20.9
"1654","RSM00031538",2013-07-13,17.6
"1655","RSM00031538",2013-07-14,20.6
"1656","RSM00031538",2013-07-15,23.1
"1657","RSM00031538",2013-07-16,24.8
"1658","RSM00031538",2013-07-17,18.8
"1659","RSM00031538",2013-07-18,22.3
"1660","RSM00031538",2013-07-19,21.2
"1661","RSM00031538",2013-07-20,19.1
"1662","RSM00031538",2013-07-21,19.1
"1663","RSM00031538",2013-07-22,20.9
"1664","RSM00031538",2013-07-23,21.5
"1665","RSM00031538",2013-07-24,21.3
"1666","RSM00031538",2013-07-25,17.7
"1667","RSM00031538",2013-07-26,19.6
"1668","RSM00031538",2013-07-27,22.2
"1669","RSM00031538",2013-07-28,21.6
"1670","RSM00031538",2013-07-29,20.1
"1671","RSM00031538",2013-07-30,21.4
"1672","RSM00031538",2013-07-31,21.4
"1673","RSM00031538",2013-08-01,23.7
"1674","RSM00031538",2013-08-02,23.5
"1675","RSM00031538",2013-08-03,22.6
"1676","RSM00031538",2013-08-04,21.9
"1677","RSM00031538",2013-08-05,20.6
"1678","RSM00031538",2013-08-06,18.8
"1679","RSM00031538",2013-08-07,21.4
"1680","RSM00031538",2013-08-08,21.1
"1681","RSM00031538",2013-08-09,20.7
"1682","RSM00031538",2013-08-10,18.7
"1683","RSM00031538",2013-08-11,19.2
"1684","RSM00031538",2013-08-12,20.5
"1685","RSM00031538",2013-08-13,20.8
"1686","RSM00031538",2013-08-14,22.9
"1687","RSM00031538",2013-08-15,19.1
"1688","RSM00031538",2013-08-16,19.2
"1689","RSM00031538",2013-08-17,18.5
"1690","RSM00031538",2013-08-18,16.2
"1691","RSM00031538",2013-08-19,16.1
"1692","RSM00031538",2013-08-20,16.6
"1693","RSM00031538",2013-08-21,17.4
"1694","RSM00031538",2013-08-22,18.8
"1695","RSM00031538",2013-08-23,16.2
"1696","RSM00031538",2013-08-24,17.3
"1697","RSM00031538",2013-08-25,13
"1698","RSM00031538",2013-08-26,11.1
"1699","RSM00031538",2013-08-27,10.4
"1700","RSM00031538",2013-08-28,9.1
"1701","RSM00031538",2013-08-29,11.2
"1702","RSM00031538",2013-08-30,11.5
"1703","RSM00031538",2013-08-31,12.1
"1704","RSM00031538",2013-09-01,12.6
"1705","RSM00031538",2013-09-02,12.4
"1706","RSM00031538",2013-09-03,12.4
"1707","RSM00031538",2013-09-04,13.5
"1708","RSM00031538",2013-09-05,14.7
"1709","RSM00031538",2013-09-06,15.1
"1710","RSM00031538",2013-09-07,14.6
"1711","RSM00031538",2013-09-08,14.7
"1712","RSM00031538",2013-09-09,15.4
"1713","RSM00031538",2013-09-10,15.5
"1714","RSM00031538",2013-09-11,10.2
"1715","RSM00031538",2013-09-12,10.6
"1716","RSM00031538",2013-09-13,16.6
"1717","RSM00031538",2013-09-14,14
"1718","RSM00031538",2013-09-15,9
"1719","RSM00031538",2013-09-16,8.1
"1720","RSM00031538",2013-09-17,8.6
"1721","RSM00031538",2013-09-18,7.2
"1722","RSM00031538",2013-09-19,5.9
"1723","RSM00031538",2013-09-20,6.5
"1724","RSM00031538",2013-09-21,5
"1725","RSM00031538",2013-09-22,9.2
"1726","RSM00031538",2013-09-23,7.4
"1727","RSM00031538",2013-09-24,5.8
"1728","RSM00031538",2013-09-25,4.1
"1729","RSM00031538",2013-09-26,5.1
"1730","RSM00031538",2013-09-27,12.8
"1731","RSM00031538",2013-09-28,6.2
"1732","RSM00031538",2013-09-29,3.7
"1733","RSM00031538",2013-09-30,5.1
"1734","RSM00031538",2013-10-01,2.9
"1735","RSM00031538",2013-10-02,1.6
"1736","RSM00031538",2013-10-03,-1.7
"1737","RSM00031538",2013-10-04,2.8
"1738","RSM00031538",2013-10-05,3.2
"1739","RSM00031538",2013-10-06,6.1
"1740","RSM00031538",2013-10-07,6.6
"1741","RSM00031538",2013-10-08,4.3
"1742","RSM00031538",2013-10-09,4.5
"1743","RSM00031538",2013-10-10,6
"1744","RSM00031538",2013-10-11,4.1
"1745","RSM00031538",2013-10-12,1.8
"1746","RSM00031538",2013-10-13,2.1
"1747","RSM00031538",2013-10-14,-1.4
"1748","RSM00031538",2013-10-15,-4.9
"1749","RSM00031538",2013-10-16,-4.9
"1750","RSM00031538",2013-10-17,-3
"1751","RSM00031538",2013-10-18,-0.5
"1752","RSM00031538",2013-10-19,1
"1753","RSM00031538",2013-10-20,2.8
"1754","RSM00031538",2013-10-21,2.3
"1755","RSM00031538",2013-10-22,0.8
"1756","RSM00031538",2013-10-23,1.6
"1757","RSM00031538",2013-10-24,1.9
"1758","RSM00031538",2013-10-25,-0.9
"1759","RSM00031538",2013-10-26,-1.8
"1760","RSM00031538",2013-10-27,-0.4
"1761","RSM00031538",2013-10-28,-3.6
"1762","RSM00031538",2013-10-29,-5.6
"1763","RSM00031538",2013-10-30,-1.4
"1764","RSM00031538",2013-10-31,-1.8
"1765","RSM00031538",2013-11-01,-2.4
"1766","RSM00031538",2013-11-02,-0.2
"1767","RSM00031538",2013-11-03,-0.3
"1768","RSM00031538",2013-11-04,-2.3
"1769","RSM00031538",2013-11-05,-0.4
"1770","RSM00031538",2013-11-06,-1.6
"1771","RSM00031538",2013-11-07,-10.6
"1772","RSM00031538",2013-11-08,-14.7
"1773","RSM00031538",2013-11-09,-11.3
"1774","RSM00031538",2013-11-10,-15.1
"1775","RSM00031538",2013-11-11,-17.1
"1776","RSM00031538",2013-11-12,-15.7
"1777","RSM00031538",2013-11-13,-11.4
"1778","RSM00031538",2013-11-14,-4.7
"1779","RSM00031538",2013-11-15,-2.2
"1780","RSM00031538",2013-11-16,-2.5
"1781","RSM00031538",2013-11-17,-3.6
"1782","RSM00031538",2013-11-18,-0.4
"1783","RSM00031538",2013-11-19,1.1
"1784","RSM00031538",2013-11-20,-2.3
"1785","RSM00031538",2013-11-21,-8.2
"1786","RSM00031538",2013-11-22,-7.3
"1787","RSM00031538",2013-11-23,-9.6
"1788","RSM00031538",2013-11-24,-9.1
"1789","RSM00031538",2013-11-25,-5
"1790","RSM00031538",2013-11-26,-8.5
"1791","RSM00031538",2013-11-27,-12.4
"1792","RSM00031538",2013-11-28,-16.8
"1793","RSM00031538",2013-11-29,-17
"1794","RSM00031538",2013-11-30,-14.4
"1795","RSM00031538",2013-12-01,-20.3
"1796","RSM00031538",2013-12-02,-21
"1797","RSM00031538",2013-12-03,-17.9
"1798","RSM00031538",2013-12-04,-10.7
"1799","RSM00031538",2013-12-05,-12.6
"1800","RSM00031538",2013-12-06,-18.2
"1801","RSM00031538",2013-12-07,-16.6
"1802","RSM00031538",2013-12-08,-21.4
"1803","RSM00031538",2013-12-09,-24.4
"1804","RSM00031538",2013-12-10,-27.5
"1805","RSM00031538",2013-12-11,-23.7
"1806","RSM00031538",2013-12-12,-23.8
"1807","RSM00031538",2013-12-13,-23
"1808","RSM00031538",2013-12-14,-24.1
"1809","RSM00031538",2013-12-15,-22.7
"1810","RSM00031538",2013-12-16,-21.8
"1811","RSM00031538",2013-12-17,-21.3
"1812","RSM00031538",2013-12-18,-21.9
"1813","RSM00031538",2013-12-19,-22.8
"1814","RSM00031538",2013-12-20,-21.7
"1815","RSM00031538",2013-12-21,-23.9
"1816","RSM00031538",2013-12-22,-25
"1817","RSM00031538",2013-12-23,-24.9
"1818","RSM00031538",2013-12-24,-24.8
"1819","RSM00031538",2013-12-25,-23.6
"1820","RSM00031538",2013-12-26,-27.4
"1821","RSM00031538",2013-12-27,-29
"1822","RSM00031538",2013-12-28,-28
"1823","RSM00031538",2013-12-29,-29.2
"1824","RSM00031538",2013-12-30,-25.4
"1825","RSM00031538",2013-12-31,-22.3
"1826","RSM00031735",2013-01-01,-24.1
"1827","RSM00031735",2013-01-02,-24.5
"1828","RSM00031735",2013-01-03,-24.7
"1829","RSM00031735",2013-01-04,-24.1
"1830","RSM00031735",2013-01-05,-19.4
"1831","RSM00031735",2013-01-06,-22.7
"1832","RSM00031735",2013-01-07,-24.9
"1833","RSM00031735",2013-01-08,-26.1
"1834","RSM00031735",2013-01-09,-26.5
"1835","RSM00031735",2013-01-10,-26.6
"1836","RSM00031735",2013-01-11,-24.4
"1837","RSM00031735",2013-01-12,-22.5
"1838","RSM00031735",2013-01-13,-23.3
"1839","RSM00031735",2013-01-14,-24.8
"1840","RSM00031735",2013-01-15,-26
"1841","RSM00031735",2013-01-16,-24.7
"1842","RSM00031735",2013-01-17,-27.6
"1843","RSM00031735",2013-01-18,-23.3
"1844","RSM00031735",2013-01-19,-19.6
"1845","RSM00031735",2013-01-20,-18.9
"1846","RSM00031735",2013-01-21,-18.3
"1847","RSM00031735",2013-01-22,-16.3
"1848","RSM00031735",2013-01-23,-15.6
"1849","RSM00031735",2013-01-24,-20.4
"1850","RSM00031735",2013-01-25,-16.9
"1851","RSM00031735",2013-01-26,-16.6
"1852","RSM00031735",2013-01-27,-19.7
"1853","RSM00031735",2013-01-28,-21
"1854","RSM00031735",2013-01-29,-21.7
"1855","RSM00031735",2013-01-30,-20.1
"1856","RSM00031735",2013-01-31,-17.6
"1857","RSM00031735",2013-02-01,-8.9
"1858","RSM00031735",2013-02-02,-16.1
"1859","RSM00031735",2013-02-03,-18.9
"1860","RSM00031735",2013-02-04,-18.8
"1861","RSM00031735",2013-02-05,-19.4
"1862","RSM00031735",2013-02-06,-22.3
"1863","RSM00031735",2013-02-07,-19.1
"1864","RSM00031735",2013-02-08,-18.9
"1865","RSM00031735",2013-02-09,-21.7
"1866","RSM00031735",2013-02-10,-20.4
"1867","RSM00031735",2013-02-11,-19.2
"1868","RSM00031735",2013-02-12,-16.5
"1869","RSM00031735",2013-02-13,-17.1
"1870","RSM00031735",2013-02-14,-15.2
"1871","RSM00031735",2013-02-15,-17.7
"1872","RSM00031735",2013-02-16,-19.8
"1873","RSM00031735",2013-02-17,-19
"1874","RSM00031735",2013-02-18,-19.3
"1875","RSM00031735",2013-02-19,-16.2
"1876","RSM00031735",2013-02-20,-17.5
"1877","RSM00031735",2013-02-21,-16.9
"1878","RSM00031735",2013-02-22,-16.2
"1879","RSM00031735",2013-02-23,-16.6
"1880","RSM00031735",2013-02-24,-18.4
"1881","RSM00031735",2013-02-25,-15.9
"1882","RSM00031735",2013-02-26,-12.9
"1883","RSM00031735",2013-02-27,-11.3
"1884","RSM00031735",2013-02-28,-11.2
"1885","RSM00031735",2013-03-01,-11.9
"1886","RSM00031735",2013-03-02,-11.3
"1887","RSM00031735",2013-03-03,-13.6
"1888","RSM00031735",2013-03-04,-11.3
"1889","RSM00031735",2013-03-05,-8
"1890","RSM00031735",2013-03-06,-5.9
"1891","RSM00031735",2013-03-07,-1.9
"1892","RSM00031735",2013-03-08,-12.2
"1893","RSM00031735",2013-03-09,-15.5
"1894","RSM00031735",2013-03-10,-12.3
